id,name,artist_credit,platform,type,first_release_date_year
1219266,"The Best of Tchaikovsky Vol. IV: Symphony No.6, H-Minor OP.74 <<Pathetique>>",853052,Compilation,Album,NULL
1223466,"99 Must-Have Christmas Classics",1092748,Compilation,Album,2010
1279150,"Classical Collection",2152727,Compilation,Album,1997
1339560,"My Songs 2010",1223975,Compilation,Album,2010
1468677,"Mozart / Vivaldi / Grieg / Tchaikovsky / Haendel / Berlioz / Mendelssohn / Rimsky-Korkasoff / Bizet / Beethoven",1298824,Compilation,Album,1992
1529075,"Promo Only: Mainstream Radio, February 2015",1298824,Compilation,Album,2015
1614049,"RomÃ©o et Julliette, belle au Bois Dormant, Ruslan et Ludmilia",1298824,Compilation,Album,1989
1656530,"YMCM Busta",493,Mixtape/Street,Album,NULL
1709366,"Ein WintermÃ¤rchen: Von wunderbaren WintertrÃ¤umen inspirierte Klassik",1,Compilation,Album,1996
1727626,"The Dark Side of Classical Music",1,Compilation,Album,2011
1751060,"Holzschuhtanz: Ein Ballettfestival auf der OpernbÃ¼hne",1,Compilation,Album,1988
1979528,"Classical Movements",1,Compilation,Album,1992
47847,"You Canâ€™t Do That on Stage Anymore, Vol. 2",2101,Live,Album,1988
136813,"Symphony in C / Lâ€™ArlÃ©sienne â€“ Suites 1 & 2",2048654,Compilation,Album,2000
151910,"Bongo Fury",1184174,Live,Album,1975
171079,"Endless Summer: Donna Summerâ€™s Greatest Hits",792,Compilation,Album,1994
234974,"Live in New Orleans",40269,Live,Album,2003
575660,"Systematic Sessions, Volume Two",1,Compilation,Album,2006
596334,"ONELOVE 05 Your Disco Will Eat You",1,Compilation,Album,2007
596334,"ONELOVE 05 Your Disco Will Eat You",1,DJ-mix,Album,2007
843751,"Without a Song: Live in Europe 1969",30049,Live,Album,2009
1260210,"At Club â€œBaby Grandâ€ Wilmington, Delaware, Volume 1",21043,Live,Album,1956
1260217,"At Club â€œBaby Grandâ€ Wilmington, Delaware, Volume 2",21043,Live,Album,1956
1595894,"Roxy the Movie",1627574,Live,Album,2015
2247358,"Never Say Never",634509,Live,Album,2011
735033,"Two Men With the Blues",807629,Live,Album,2008
778803,"Pure Cool",1,Compilation,Album,2003
219251,"Sunday Morning Classics: Daybreak Reverie",1,Compilation,Album,NULL
383249,"Rusty Nails IV",347,Compilation,Album,1998
531349,"March Time",1,Compilation,Album,1998
558837,"The 21 Most Famous Symphonies",1,Compilation,Album,1993
622395,"Baby Professor: Thinking",1,Compilation,Album,2005
655937,"NIN Remixes",464298,Remix,Album,NULL
709443,"The Best of Tchaikovsky",869503,Compilation,Album,1997
726973,"Shadows and Light: Ambient Music From Another Time",1,Compilation,Album,1995
735982,"Konzert fÃ¼r Millionen",1,Compilation,Album,1994
787640,"Ravel: Bolero, Pavane pour une infante dÃ©funte/ Debussy: PrÃ©lude Ã  lÊ¼aprÃ¨s-midi dÊ¼un faune / Tchaikovsky: â€œ1812â€ Overture, Romeo & Juliet",1746315,Compilation,Album,1989
791324,"Promo Only: Mainstream Radio, October 2008",1,Compilation,Album,2008
809006,"Autumn Cello Classics",2134697,Compilation,Album,NULL
836687,"Classic FM Collectors CD: Best of Christmas",1,Compilation,Album,2003
970404,"Luv! - Vol. 2",1,Compilation,Album,NULL
1013379,"Klassiska Favoriter Guld",1,Compilation,Album,NULL
1025007,"The Nutcracker Ballet / Swan Lake (excerpts)",122653,Compilation,Album,1988
1046235,"100% R&B",1,Compilation,Album,2009
1065433,"Les Inrockuptibles : Objectif 2011, Volume 2",1,Compilation,Album,2011
1233542,"Symphony no. 5 / Francesca da Rimini",1119026,Live,Album,2008
1284567,"Romantic Evening Music, CD 3: For Violin, Vol. 1",1033220,Compilation,Album,1993
1566057,"The Complete Warner Recordings",1534310,Compilation,Album,2015
1631777,"Stay in the Loop 18",1535517,Mixtape/Street,Album,2016
1770525,"Three Tchaikovsky Masterpieces",1954141,Compilation,Album,1991
1894519,"The Sunday Express Sampler Album",42495,Compilation,Album,NULL
2096267,"A Gala Evening in Moscow",1,Compilation,Album,1995
126435,"Ï€: Music for the Motion Picture",33789,Soundtrack,Album,1998
276601,"The Radio 1 Sessions 1986-87",2127,Live,Album,1997
790513,"Pure Hip Hop: Explicit Beats",1,Compilation,Album,2001
1017906,"Black Swan: Original Motion Picture Soundtrack",33789,Soundtrack,Album,2010
1100082,"Rewind 2001: Lessons From the Underground",31698,Compilation,Album,2001
1100082,"Rewind 2001: Lessons From the Underground",31698,DJ-mix,Album,2001
1361186,"Noah: Music From the Motion Picture",33789,Soundtrack,Album,2014
1586317,TVã‚¢ãƒ‹ãƒ¡ã€ŽéŸ¿ã‘!ãƒ¦ãƒ¼ãƒ•ã‚©ãƒ‹ã‚¢ãƒ ã€ãƒ‰ãƒ©ãƒžCD,1563096,Spokenword,Other,2015
177132,"Classics Up to Date, Volume 1 (James Last)",1,Compilation,Album,NULL
448769,"The Suicide Girls: Black Heart Retrospective",1,Compilation,Album,2005
684024,"Masterpieces: Polonaise and Waltz "Eugene Onegin" / Valse mÃ©lancolique / Andante Cantabile / Marche Slave / Barcarolle / Minuet",855665,Compilation,Album,1989
749759,"The No.1 R&B Classics",1,Compilation,Album,2006
795879,"Romeo And Juliet / Swan Lake / Capriccio Italien",122653,Compilation,Album,NULL
797435,"ã®ã ã‚ã‚«ãƒ³ã‚¿ãƒ¼ãƒ“ãƒ¬ LA FOLLE JOURNEE SELECTION",1,Compilation,Album,2007
941016,"Just Dance 2",1,Compilation,Album,2009
978368,"Great Orchestral Melodies",1,Compilation,Album,1995
1123554,"Bodypump 70",1,Compilation,Album,NULL
1141097,"Classic Edition 3",1,Compilation,Album,NULL
1241101,"USAD - Music of the Romantic Age",1,Compilation,Album,NULL
1332376,"Brahms: Piano Concerto no. 2 / Tchaikovsky: Piano Concerto no. 1",1620971,Compilation,Album,2003
1404824,"Classic Classics, Volume 3",1298824,Compilation,Album,1996
1478132,"Mstislav Rostropovich Plays Cello Works",1084647,Compilation,Album,2008
1494142,"Romantic Moments, Volume 2: Tchaikovsky",855665,Compilation,Album,1992
1562360,"A Night on Bald Mountain and Other Russian Favorites",1298824,Compilation,Album,1992
1669964,"Schubertâ€™s Trout and Other Chamber Music Favourites",1,Compilation,Album,2006
1681841,"Tchaikovsky: Piano Concerto No. 1; Schumann: Piano Concerto in A minor",1691542,Compilation,Album,2004
1703882,"Treulich gefÃ¼hrt... - Die schÃ¶nsten Hochzeitsmelodien",1,Compilation,Album,1994
1827979,"Twin Peaks (Music From the Limited Event Series)",1,Soundtrack,Album,2017
2178383,"2009-01-17: Ohio Theatre, Columbus, OH, USA",2440089,Live,Broadcast,NULL
2238781,"IZMatic Vol.1",387961,Remix,Album,2018
2238784,"IZMatic Vol.2 Da French Edition",387961,Remix,Album,2018
2244349,Slausonizm,726072,Remix,Album,2016
2244356,"Xtra Bullets #tmne",726072,Remix,Broadcast,2016
167117,"Goldene SchÃ¤tze der Violine",1,Compilation,Album,NULL
634919,"Gangsta Grillz X",864057,Mixtape/Street,Album,2006
734049,"Mad About Cartoons",1,Soundtrack,Album,1993
821216,"Ultra Dance 10",107212,Compilation,Album,2009
967205,"Violin Concertos",1429213,Compilation,Album,1996
991068,"Kuschelklassik 8",1,Compilation,Album,2003
1046521,"Classics for Yoga",1,Compilation,Album,NULL
1090384,"Eternal Strings",1,Compilation,Album,2009
1090954,"Symphony Edition",973250,Compilation,Album,2008
1210033,"A224 Inside Music",952594,Compilation,Other,2011
1287461,"2009-07-31, Paredes de Coura Festival, Paredes de Coura, Portugal",347,Live,Other,NULL
1300686,"Decca Recordings, Volume 1: 1965-1972",358966,Compilation,Album,2003
1470879,"High Fidelity Reference CD No. 54",1298824,Compilation,Album,2000
1474483,"Arcadia: Visions of Pastoral Bliss",1298824,Compilation,Album,2008
1477430,"Now Thatâ€™s What I Call Club Hits 2014",1298824,Compilation,Album,2014
1493708,"The Black Gangster",1203933,Mixtape/Street,Album,2015
1564487,"The Heifetz Collection, Volume 19: 51 Miniatures 1944-1946",1489851,Compilation,Album,1994
1589608,"The Three Piano Concertos",1567304,Compilation,Album,2005
1610832,"Perlen klassischer Musik",1298824,Compilation,Album,1996
1616396,"Musik zur Ruhe",1298824,Compilation,Album,1987
1650052,"The Complete Recordings, Volume 8",2998,Compilation,Album,2002
1723413,"The 99 Most Essential Pieces of Classical Music",1,Compilation,Album,NULL
1750224,"ASO-Konzert WS 2002/2003: Ein slawisches Programm",2408047,Live,Album,2003
1767036,"The Best of Anne-Sophie Mutter",1895048,Compilation,Album,2011
1915860,"Die Hit-Giganten: Best of Klassik",1,Compilation,Album,2015
1946587,"Magical Piano",1,Compilation,Album,2005
2097990,"Symphony no. 5 in E minor, op. 64",2354750,Live,Album,2002
2254718,"The Nutcracker",2534085,Live,Album,2019
189201,Wilde,140170,Soundtrack,Album,1997
516307,Warriors,140170,Soundtrack,Album,1999
516575,"Haunted: Original Motion Picture Soundtrack",140170,Soundtrack,Album,1995
182756,"Living Stereo Audiophile Sampler",1,Compilation,Album,1993
318715,"2004: The Year in Song",1,Compilation,Album,NULL
349799,"Classics for Relaxation and Meditation",1,Compilation,Album,1995
389666,"The Only Classical CD You'll Ever Need",1,Compilation,Album,1994
717422,"The Devil's Trill: Showpieces for Violin & Piano",971004,Compilation,Album,2004
734424,"The Ultimate Wedding Collection",1,Compilation,Album,2007
897207,"Panda Classics Presents: Toon Time",1,Compilation,Album,NULL
1013750,"The Most Beautiful Melodies of Classical Music: The Four Seasons",1,Compilation,Album,1998
1067780,"NASA Music",541578,Mixtape/Street,Album,2009
1174182,"D.A.N.C.E. / Stronger",1478794,Remix,Single,2007
1190398,"Allegro Zum Aufwachen",1,Compilation,Other,2001
1248724,"Classic Klaus",106905,Compilation,Album,1983
1262022,"The Super Telarc Sound 1",1,Compilation,Album,2012
1283820,"100x Zomer 2010",1033220,Compilation,Album,2010
1294758,"Check the Resume",127482,Mixtape/Street,Album,NULL
1329367,"Musique au volant: Conduite en embouteillage",1,Compilation,Album,1998
1345710,"The 6 Symphonies",1275312,Compilation,Album,2003
1354842,"Yasiin Gaye: The Departure (Side One)",860919,Mixtape/Street,Album,2014
1591127,"The World of Ballet",1298824,Compilation,Album,1999
1606076,"Baby Needs Beauty",1298824,Compilation,Album,2002
1620479,"R & B: The Collection, Volume 2",1298824,Compilation,Album,2005
1647341,"Polowetzer TÃ¤nze / Streichquartett Nr. 2",855655,Compilation,Album,1990
1662146,"Favourites from the Classics - Peter Ilyich Tchaikovsky",122653,Compilation,Album,1991
1701258,"The Sound of Classics",1,Compilation,Album,2010
1838092,"Discovery: Explore a World of Music With ABC Classics",1,Compilation,Album,2010
2122404,"RawÃ­cz & Landauer",2231585,Compilation,Album,1998
2133000,"The Nutcracker",2391845,Live,Album,2018
1618899,"Deadpool: Original Motion Picture Soundtrack",46998,Soundtrack,Album,2016
95204,"1997 Pinkpop Sampler",1,Live,Album,1997
290217,"Geef ons maar Amsterdam",1,Compilation,Album,2000
310988,"Pop van eigen bodem",1,Compilation,Album,1999
317071,"3 Originals",1997,Compilation,Album,1999
327917,"Die nemen we mee: De 20e eeuw in 20 liedjes",1,Compilation,Album,2001
348511,"The Essential",12733,Compilation,Album,2000
974716,"Bossa nova",1,Compilation,Album,2008
1041902,Anthology,86876,Compilation,Album,1999
1061609,"I've Got the Music in Me",98175,Compilation,Album,1996
1063998,"Het Feest Kan Beginnen 16 Feestknallers",1,Compilation,Album,2000
1298685,"How Blues Can You Get?",1033220,Compilation,Album,1998
1478356,"Bloomingdale Aan Zee 2011",1298824,Compilation,Album,2011
1478356,"Bloomingdale Aan Zee 2011",1298824,DJ-mix,Album,2011
1479354,"TZN: The Best of Tiziano Ferro",54513,Compilation,Album,2014
1602626,"Wild and Exciting",1022934,Compilation,Album,1999
1767325,Frozen,2480132,Soundtrack,Album,2014
2047528,"Big Band Magic!",645917,Compilation,Album,1999
1290934,"Elysium: Original Motion Picture Soundtrack",709293,Soundtrack,Album,2013
97237,"Les Introuvables de Cziffra",60856,Compilation,Album,1991
163349,Tchaikovsky,122653,Compilation,Album,1995
208329,"1994-04-21: Sympathy for the Evil: Portland, OR, USA",347,Live,Album,NULL
235336,"Promo Only: Mainstream Radio, June 2004",1,Compilation,Album,2004
257747,"1994-06-08: Terrible Live Lie: DÃ¼sseldorf, Germany",347,Live,Album,NULL
594600,"Uncommon Classics Episode III: Full Circle",3219,Compilation,Album,NULL
716592,"The Definitive Nine Inch Nails: The Remixes",347,Compilation,Album,2006
720065,"Historic Russian Archives: Leonid Kogan Edition",1040577,Compilation,Album,2006
720065,"Historic Russian Archives: Leonid Kogan Edition",1040577,Live,Album,2006
720702,"Much Dance 2008",1,Compilation,Album,2007
754912,"The Best Rapper Alive, Volume 4",57186,Compilation,Album,2007
816890,"The Dome, Volume 49",1,Compilation,Album,2009
907556,"Floorfillers 2010",1,Compilation,Album,2009
964943,"Die Klassiksammlung 57: Tschaikowsky: Leidenschaftliche Symphonik",122653,Compilation,Album,1995
989900,"It Ainâ€™t Necessarily So",1489851,Compilation,Album,2006
1247148,Menuett,2504338,Compilation,Album,1986
1280896,"Unforgettable Classics: Piano",1151922,Compilation,Album,1995
1297805,44108,1213163,Mixtape/Street,Album,2013
1302926,"Swan Lake - highlights / Sleeping Beauty - highlights",1218873,Compilation,Album,1984
1305496,"100 Must-Have Russian Masterpieces",1033220,Compilation,Album,2013
1350969,"The Essential Symphonies",1223975,Compilation,Album,2000
1443166,"Klassische Wege zu klassischen Funds",1298824,Compilation,Album,NULL
1514500,"Mercury/Def Jam Spring Sampler 2004",1298824,Compilation,Album,2004
1603611,"Winter Classics: Klassische Musik zum VerfÃ¼hren",1298824,Compilation,Album,2011
1649395,"Your Hundred Best Tunes, Volume 7",1298824,Compilation,Album,1990
1757783,"ThriveMix Presents: Dance Nation",1,Compilation,Album,2010
729783,"Feast on Scraps",40,Live,Album,2002
607990,"Greatest Hits",337937,Compilation,Album,2006
793530,"NDW Hits",1,Compilation,Album,2006
1310333,"Die Toten Hosen Live: Der Krach der Republik",1874,Live,Album,2013
1331741,"Ã–3 Greatest Hits 49",1,Compilation,Album,2010
1492995,"Live EP",7639,Live,EP,2015
1552262,"23 Singles",7639,Compilation,Album,2015
1566987,"Bravo Hits 91",1298824,Compilation,Album,2015
1701087,tschick,1,Compilation,Album,2016
1701087,tschick,1,Soundtrack,Album,2016
1729772,"Pray for Rain",43671,Remix,Single,2016
1783702,"Urban Dance 13",1,Compilation,Album,2015
1783805,"Urban Dance 17",1,Compilation,Album,2016
1936585,"100% entspannt",1,Compilation,Album,2005
789725,"The Classical Collection 58: Tchaikovsky: Great Symphonies",853052,Compilation,Album,1994
548011,"Balearic Biscuits",1,Compilation,Album,2006
629149,"Luftkastellet 2",1,Compilation,Album,2005
634197,"Luftkastellet 3",1,Compilation,Album,2005
697573,"Folk but Not Folk",1,Compilation,Album,2006
777184,"Luftkastellet 5",1,Compilation,Album,2007
777585,Luftkastellet,1,Compilation,Album,2003
810058,"World Dub Pastry",1,Compilation,Album,2004
814721,"World Dub Pastry 2",1,Compilation,Album,2007
832060,"Balearic Biscuits 2",1,Compilation,Album,2007
840336,"Luftkastellet 4",1,Compilation,Album,2006
852366,"Luftkastellet 6",1,Compilation,Album,2009
302096,"Classical Masterpieces of the Millennium",1298824,Compilation,Album,1999
412769,"Russian Sketches",1001121,Compilation,Album,1995
509216,"The Splendors of Russian Opera",1,Compilation,Album,NULL
563413,"Promo Only: Alternative Club, May 2005",1,Compilation,Album,2005
683266,"This is K2 HD Sound!",1,Compilation,Album,2008
707409,"Promo Only: Urban Club, May 2008",1,Compilation,Album,2008
806161,"Eine kleine Nachtmusik",1557764,Compilation,Album,1986
815262,"Piano Concertos 1 - 3 / Violin Concerto",1409269,Compilation,Album,1995
840906,"Bioshock Licensed Soundtrack",1,Compilation,Album,2007
855957,"2009-07-08: Heineken Music Hall, Amsterdam, Netherlands",347,Live,Album,NULL
931676,"Classic FM presents Petrenko's Orchestral Classics",1,Compilation,Album,2010
1004539,"2007-02-10: Coliseum, Lisbon, Portugal",347,Live,Album,NULL
1008188,"111 More Classic Tracks",1,Compilation,Album,2010
1031936,"Megahits 2011: Die Erste",1,Compilation,Album,2010
1064551,"Ballet Suites: Swan Lake / Sleeping Beauty / The Nutcracker",1500859,Compilation,Album,1994
1173470,"Violinkonzert / Streichquartett Nr. 1 / Souvenir de Florence",1129735,Compilation,Album,2001
1187770,"The Fistful of Dollars Mixtape",1038739,Mixtape/Street,Album,2006
1218593,"Gypsy Themes",1,Compilation,Album,1998
1243848,"Famous Ballet Music",1,Audiobook,Album,1988
1244258,reMixTape,1131081,Remix,Album,2012
1254580,"Van Cliburn in Moscow",1147385,Live,Album,2009
1267814,"Follow the Leader",309399,Mixtape/Street,Album,2008
1277712,"Klassik Festival",1151922,Compilation,Album,2010
1285472,"Coolsweat, Volume 17",1033220,Compilation,Album,NULL
1388564,"Berliner Philharmoniker Centenary Edition",64981,Compilation,Album,2013
1507315,"The First Recordings",10239,Compilation,Album,2006
1721191,"Promo Only Urban Radio August 2005",1,Compilation,Album,2005
1747341,"Cinema Classics 9",1,Compilation,Album,1994
1794939,"Tenor Arias",1,Compilation,Album,1996
2066897,Encores!,1046668,Compilation,Album,NULL
2237480,"The 100 Greatest Recordings of All Time 9/10: Orchestral Showpieces I",1,Compilation,Album,1978
792422,"Die Schatzinsel",584792,Soundtrack,Album,2007
1739759,"Millennials: The Musical",1816628,Soundtrack,Album,2016
604639,"Symphony No. 6",973251,Live,Album,2005
438955,"Anleitung zum UnglÃ¼cklichsein",1436812,Audiobook,Other,2002
1817844,"Sherlock & Watson 1: Das RÃ¤tsel von Musgrave Abbey",2016683,"Audio drama",Other,2015
1817847,"Sherlock & Watson 2: Ein Fluch in Rosarot",2016683,"Audio drama",Other,2015
82237,Romance,1895048,Compilation,Album,1995
256965,"Ã€ la carte",974223,Compilation,Album,1996
667816,"Dietrich Schwanitz: Musik: Alles, was man hÃ¶ren muss",1,Compilation,Album,2006
674722,"GroÃŸe Dirigenten",1,Compilation,Album,2007
680858,"Australian TV's Greatest Hits",1,Compilation,Album,1995
830412,"Mad About the Orchestra",1,Compilation,Album,1993
845994,"Brilliant Classical Marches",1,Compilation,Album,1997
