id,release,format,artist_credit,release_group,language
1737885,1646530,CD,1298824,1557158,"[Multiple languages]"
1737886,1646530,CD,1298824,1557158,"[Multiple languages]"
1737947,1649032,CD,1353572,598513,"[Multiple languages]"
1737948,1649032,CD,1353572,598513,"[Multiple languages]"
1738010,1649075,CD,1524548,1559135,"[Multiple languages]"
1738205,1646530,CD,1298824,1557158,"[Multiple languages]"
1738206,1646530,CD,1298824,1557158,"[Multiple languages]"
1738207,1646530,CD,1298824,1557158,"[Multiple languages]"
1738296,1649328,CD,938,53720,English
1738299,1649331,CD,938,23166,English
1738398,1646530,CD,1298824,1557158,"[Multiple languages]"
1738399,1646530,CD,1298824,1557158,"[Multiple languages]"
1738400,1646530,CD,1298824,1557158,"[Multiple languages]"
1738401,1646530,CD,1298824,1557158,"[Multiple languages]"
1738420,1649423,"Hybrid SACD",1524989,1559442,"[Multiple languages]"
1738446,1649423,"Hybrid SACD",1524989,1559442,"[Multiple languages]"
1738526,1649510,CD,1525162,1559503,German
1738555,1649537,CD,1298824,1559523,English
1738615,1649589,CD,1298824,1559563,English
1738639,1649611,"12" Vinyl",1525312,1559583,English
1738640,1649611,"12" Vinyl",1525312,1559583,English
1738685,1649589,CD,1298824,1559563,English
1738751,1649690,CD,1298824,1559646,English
1738777,1649712,CD,1298824,1559666,English
1738830,1649765,CD,1489851,1559706,"[Multiple languages]"
1738831,1649765,CD,1489851,1559706,"[Multiple languages]"
1738881,1649807,CD,1525594,1559747,"[Multiple languages]"
1738955,1649807,CD,1525594,1559747,"[Multiple languages]"
1738994,1649893,CD,32764,1128843,Japanese
1739060,708250,CD,985299,1071462,English
1739167,1650046,CD,2150772,460917,English
1739248,1649807,CD,1525594,1559747,"[Multiple languages]"
1739252,1649807,CD,1525594,1559747,"[Multiple languages]"
1739264,1646530,CD,1298824,1557158,"[Multiple languages]"
1739265,1646530,CD,1298824,1557158,"[Multiple languages]"
1739373,1646530,CD,1298824,1557158,"[Multiple languages]"
1739374,1646530,CD,1298824,1557158,"[Multiple languages]"
1739375,1646530,CD,1298824,1557158,"[Multiple languages]"
1739376,1646530,CD,1298824,1557158,"[Multiple languages]"
1739422,1646530,CD,1298824,1557158,"[Multiple languages]"
1739423,1646530,CD,1298824,1557158,"[Multiple languages]"
1739424,1646530,CD,1298824,1557158,"[Multiple languages]"
1739425,1646530,CD,1298824,1557158,"[Multiple languages]"
1739488,1650288,CD,1528988,1560123,French
1739489,1650288,CD,1528988,1560123,French
1739758,1650498,CD,1526427,1560298,German
1739777,1649807,CD,1525594,1559747,"[Multiple languages]"
1739778,1649807,CD,1525594,1559747,"[Multiple languages]"
1739795,1646530,CD,1298824,1557158,"[Multiple languages]"
1739796,1646530,CD,1298824,1557158,"[Multiple languages]"
1739797,1646530,CD,1298824,1557158,"[Multiple languages]"
1739798,1646530,CD,1298824,1557158,"[Multiple languages]"
1739799,1646530,CD,1298824,1557158,"[Multiple languages]"
1740019,1646530,CD,1298824,1557158,"[Multiple languages]"
1740020,1646530,CD,1298824,1557158,"[Multiple languages]"
1740021,1646530,CD,1298824,1557158,"[Multiple languages]"
1740022,1646530,CD,1298824,1557158,"[Multiple languages]"
1740023,1646530,CD,1298824,1557158,"[Multiple languages]"
1740037,1613548,CD,1489851,1530925,"[Multiple languages]"
1740094,1650771,CD,1355324,1560502,English
1740111,1650788,CD,1330850,1560507,English
1740158,1649807,CD,1525594,1559747,"[Multiple languages]"
1740159,1649807,CD,1525594,1559747,"[Multiple languages]"
1740160,1649807,CD,1525594,1559747,"[Multiple languages]"
1740356,1650986,CD,1298824,1560675,English
1740357,1650986,CD,1298824,1560675,English
1740358,1650986,CD,1298824,1560675,English
1740420,1613548,CD,1489851,1530925,"[Multiple languages]"
1740712,1651306,CD,1527313,1560930,English
1740800,1651379,CD,1317,1560976,English
1740801,1651379,CD,1317,1560976,English
1740802,1651379,CD,1317,1560976,English
1741031,1651581,"Digital Media",805648,1561100,English
1741060,1651602,CD,1298824,1561112,English
1741061,1651602,CD,1298824,1561112,English
1741062,1651602,CD,1298824,1561112,English
1741506,1652000,CD,624088,1147321,English
1741541,1652035,CD,1298824,1561441,English
1741549,1652041,CD,624088,1147321,English
1741555,1652046,CD,491191,672771,Bulgarian
1741561,1652052,CD,624088,1017469,English
1741781,1652226,CD,1553195,900800,English
1741782,1652226,CD,1553195,900800,English
1741816,1652259,CD,2130908,1561631,English
1742156,1652548,"Digital Media",359330,1561843,English
1742251,1652631,"Digital Media",1528694,1561902,"[Multiple languages]"
1742252,1652631,"Digital Media",1528694,1561902,"[Multiple languages]"
1742258,1652631,"Digital Media",1528694,1561902,"[Multiple languages]"
1742259,1652631,"Digital Media",1528694,1561902,"[Multiple languages]"
1742306,1652679,"7" Vinyl",7639,1561946,English
1742468,1652829,CD,1528971,1562064,English
1742511,1652868,CD,42140,491792,English
1742518,1652873,"Digital Media",49627,1326676,English
1742519,1652873,"Digital Media",49627,1326676,English
1742520,1652873,"Digital Media",49627,1326676,English
1742521,1652873,"Digital Media",49627,1326676,English
1742615,1652961,CD,127482,329962,English
1742846,1653172,CD,1298824,1562305,English
1742847,1653172,CD,1298824,1562305,English
1742848,1653172,CD,1298824,1562305,English
1742954,1653246,CD,122653,1562359,English
1742955,1653247,CD,1298824,1562360,English
1742976,1653260,CD,1298824,1562369,English
1743216,841948,CD,36114,1049401,English
1743218,841948,CD,36114,1049401,English
1743225,841948,CD,36114,1049401,English
1743226,841948,CD,36114,1049401,English
1743276,841948,CD,36114,1049401,English
1743336,1653578,"Digital Media",1355324,1560502,English
1743904,1654002,CD,38396,89578,English
1743905,1654002,CD,38396,89578,English
1743906,1654002,DVD-Audio,38396,89578,English
1743978,1654072,"12" Vinyl",964,1371510,English
1743979,1654072,"12" Vinyl",964,1371510,English
1743980,1654072,Vinyl,964,1371510,English
1743981,1654072,Vinyl,964,1371510,English
1743982,1654072,Vinyl,964,1371510,English
1743983,1654072,Vinyl,964,1371510,English
1743984,1654072,Vinyl,964,1371510,English
1743985,1654072,Vinyl,964,1371510,English
1743986,1654072,Vinyl,964,1371510,English
1743987,1654072,CD,964,1371510,English
1743988,1654072,DVD-Video,964,1371510,English
1744139,1654209,"Digital Media",1213163,1297805,English
1744248,1652679,"Digital Media",7639,1561946,English
1744506,1654518,"Digital Media",106127,462854,English
1744516,1654527,"12" Shellac",1530331,1563334,English
1744517,1654527,"12" Shellac",1530331,1563334,English
1744518,1654527,"12" Shellac",1530331,1563334,English
1744519,1654527,"12" Shellac",1530331,1563334,English
1744549,1654556,"Digital Media",3527,120702,English
1744550,1654556,"Digital Media",3527,120702,English
1744552,1654558,"Digital Media",3527,311575,English
1744553,1654558,"Digital Media",3527,311575,English
1744625,1654626,CD,1399899,643306,"[Multiple languages]"
1744706,1654690,CD,1489851,1563457,"[Multiple languages]"
1744709,1654693,CD,1530526,1563459,German
1744743,1654690,CD,1489851,1563457,"[Multiple languages]"
1744746,1654690,CD,1489851,1563457,"[Multiple languages]"
1744905,1654834,CD,1530685,1563556,"[Multiple languages]"
1744909,1654834,CD,1530685,1563556,"[Multiple languages]"
1744920,1654834,CD,1530685,1563556,"[Multiple languages]"
1744971,1654834,CD,1530685,1563556,"[Multiple languages]"
1744988,1654834,CD,1530685,1563556,"[Multiple languages]"
1745014,1654917,CD,1530794,1563617,"[Multiple languages]"
1745015,1654917,CD,1530794,1563617,"[Multiple languages]"
1745111,1655003,CD,214611,120954,English
1745202,1655088,CD,60,39263,English
1745203,1655088,CD,60,39263,English
1745468,1655301,"12" Vinyl",98,1563913,English
1745513,1655332,Cassette,65,893997,English
1745514,1655333,CD,65,893997,English
1745606,1655422,CD,32146,1564011,English
1745607,1655422,CD,32146,1564011,English
1745639,1655451,CD,1531387,1564031,"[Multiple languages]"
1745669,1655480,CD,1025658,1564057,Russian
1745864,1655658,CD,1298824,1564197,Spanish
1746076,1655857,"12" Vinyl",10792,1372173,English
1746094,1655872,CD,203152,563024,English
1746293,1656057,CD,1489851,1564487,"[Multiple languages]"
1746434,1656182,"12" Vinyl",1298824,1564590,English
1746435,1656182,"12" Vinyl",1298824,1564590,English
1746491,1656230,CD,4625,1564624,English
1746507,1656245,CD,728899,1564634,English
1746668,1656398,CD,1532346,1564771,English
1746735,1656453,"Digital Media",1298824,1564810,English
1746798,1656509,"12" Vinyl",234169,1564850,English
1746837,1656057,CD,1489851,1564487,"[Multiple languages]"
1747180,1656858,CD,571280,1522588,English
1747200,1656878,CD,135282,1298239,German
1747515,1657162,CD,1298824,1382873,English
1747516,1657162,CD,1298824,1382873,English
1747570,1657209,CD,36118,110732,Spanish
1747990,1657559,"Digital Media",1534528,1565596,English
1748175,1657701,CD,843343,1565708,English
1748176,1657701,CD,843343,1565708,English
1748318,736013,CD,1489851,989900,English
1748320,1657826,CD,1489851,989900,"[Multiple languages]"
1748321,1657826,CD,1489851,989900,"[Multiple languages]"
1748344,1657848,"Digital Media",800841,1565832,English
1748498,1657976,"Digital Media",1298824,1565903,English
1748546,1658020,CD,36118,92576,Spanish
1748737,1658186,CD,1534310,1566057,"[Multiple languages]"
1748750,1658186,CD,1534310,1566057,"[Multiple languages]"
1748771,1658186,CD,1534310,1566057,"[Multiple languages]"
1748842,1658186,CD,1534310,1566057,"[Multiple languages]"
1748863,1658186,CD,1534310,1566057,"[Multiple languages]"
1748921,1658186,CD,1534310,1566057,"[Multiple languages]"
1748934,1658186,CD,1534310,1566057,"[Multiple languages]"
1748944,1658373,CD,1535538,1566211,"[Multiple languages]"
1748946,1658186,CD,1534310,1566057,"[Multiple languages]"
1749003,1658186,CD,1534310,1566057,"[Multiple languages]"
1749032,1658186,CD,1534310,1566057,"[Multiple languages]"
1749041,1658186,CD,1534310,1566057,"[Multiple languages]"
1749052,1658186,DVD-Video,1534310,1566057,"[Multiple languages]"
1749064,1658471,CD,1534310,1566295,"[Multiple languages]"
1749067,1658471,CD,1534310,1566295,"[Multiple languages]"
1749104,1658471,CD,1534310,1566295,"[Multiple languages]"
1749110,1658471,CD,1534310,1566295,"[Multiple languages]"
1749233,1658471,CD,1534310,1566295,"[Multiple languages]"
1749248,1658471,CD,1534310,1566295,"[Multiple languages]"
1749436,1658804,"Digital Media",1539207,1566544,English
1749475,1658841,CD,1523986,1558741,English
1749541,1658471,CD,1534310,1566295,"[Multiple languages]"
1749553,1658471,CD,1534310,1566295,"[Multiple languages]"
1749709,925431,CD,543806,134129,English
1749710,925431,CD,543806,134129,English
1749711,925431,CD,543806,134129,English
1749712,925431,CD,543806,134129,English
1749736,1658471,CD,1534310,1566295,"[Multiple languages]"
1749737,1659074,CD,1298824,1566729,"[Multiple languages]"
1749753,1658471,CD,1534310,1566295,"[Multiple languages]"
1749762,1658471,CD,1534310,1566295,"[Multiple languages]"
1749827,1658471,CD,1534310,1566295,"[Multiple languages]"
1749835,1659154,CD,971799,824479,"[Multiple languages]"
1749841,1659160,CD,1973693,824479,"[Multiple languages]"
1749853,1658471,CD,1534310,1566295,"[Multiple languages]"
1749893,1658471,CD,1534310,1566295,"[Multiple languages]"
1749894,1658471,CD,1534310,1566295,"[Multiple languages]"
1749932,1658471,CD,1534310,1566295,"[Multiple languages]"
1749935,1658471,CD,1534310,1566295,"[Multiple languages]"
1749951,1658471,CD,1534310,1566295,"[Multiple languages]"
1749964,1658471,CD,1534310,1566295,"[Multiple languages]"
1749965,1658471,DVD-Video,1534310,1566295,"[Multiple languages]"
1749969,1659263,CD,1534310,1566295,"[Multiple languages]"
1749970,1659263,CD,1534310,1566295,"[Multiple languages]"
1749971,1659263,CD,1534310,1566295,"[Multiple languages]"
1749972,1659263,CD,1534310,1566295,"[Multiple languages]"
1749973,1659263,CD,1534310,1566295,"[Multiple languages]"
1749974,1659263,CD,1534310,1566295,"[Multiple languages]"
1749975,1659263,CD,1534310,1566295,"[Multiple languages]"
1749976,1659263,CD,1534310,1566295,"[Multiple languages]"
1749977,1659263,CD,1534310,1566295,"[Multiple languages]"
1749978,1659263,CD,1534310,1566295,"[Multiple languages]"
1749979,1659263,CD,1534310,1566295,"[Multiple languages]"
1749980,1659263,CD,1534310,1566295,"[Multiple languages]"
1749981,1659263,CD,1534310,1566295,"[Multiple languages]"
1749982,1659263,CD,1534310,1566295,"[Multiple languages]"
1749983,1659263,CD,1534310,1566295,"[Multiple languages]"
1749984,1659263,CD,1534310,1566295,"[Multiple languages]"
1749985,1659263,CD,1534310,1566295,"[Multiple languages]"
1749986,1659263,CD,1534310,1566295,"[Multiple languages]"
1749987,1659263,CD,1534310,1566295,"[Multiple languages]"
1749988,1659263,DVD-Video,1534310,1566295,"[Multiple languages]"
1749992,1659267,"12" Vinyl",1399899,643306,"[Multiple languages]"
1750104,1659359,"Digital Media",3527,67603,English
1750105,1659359,"Digital Media",3527,67603,English
1750113,1659367,CD,253,2987,English
1750150,1659398,CD,1298824,1566987,English
1750151,1659398,CD,1298824,1566987,English
1750298,1659534,"12" Vinyl",11855,102343,English
1750299,1659535,"Digital Media",1535918,1567107,English
1750405,1659624,CD,2531659,1567186,English
1750430,1659644,"Digital Media",1127798,1567203,English
1750615,1659778,CD,1298824,1567292,English
1750620,1659778,CD,1298824,1567292,English
1750716,1659859,CD,1536596,1567353,"[Multiple languages]"
1751086,1660180,"Digital Media",203152,1567584,English
1751174,1660263,"12" Vinyl",168914,1546726,English
1751175,1660263,"12" Vinyl",168914,1546726,English
1751511,1660547,CD,1258689,42938,English
1751594,983882,CD,1398,719972,English
1751595,983882,CD,1398,719972,English
1751596,983882,CD,1398,719972,English
1751597,983882,CD,1398,719972,English
1751598,983882,CD,1398,719972,English
1751599,983882,CD,1398,719972,English
1751600,983882,CD,1398,719972,English
1751601,983882,CD,1398,719972,English
1751609,1660626,CD,36683,1567921,"[Multiple languages]"
1751636,1036382,CD,1,811599,German
1751800,1660798,CD,1298824,1568047,English
1751945,1660902,CD,1340,37204,English
1752314,1661231,CD,1191413,1568409,English
1752525,1661405,"Digital Media",203152,1567584,English
1752685,1661533,CD,995905,1044456,English
1752697,1661545,"Digital Media",192407,1044871,English
1752702,1661550,CD,1538498,1568652,English
1752979,1661774,CD,122653,1568808,English
1753215,1661970,"Hybrid SACD",1135,505934,English
1753563,1662273,CD,1298824,80250,German
1753572,1662280,"12" Vinyl",83404,1569201,English
1753581,1662286,CD,1542553,1569206,German
1753890,1662548,"Digital Media",1298295,1569413,English
1754005,1662630,CD,7639,1552262,English
1754186,1662791,CD,964694,1569578,English
1754212,1662815,"12" Vinyl",1325,2015239,English
1754868,1663402,CD,41094,1570025,English
1755649,1664051,"Digital Media",1180243,1569903,English
1755654,1664054,"Enhanced CD",1298824,1570538,English
1755924,1664297,"Digital Media",1543998,1570747,"[Multiple languages]"
1756369,1664698,CD,415209,1571066,Japanese
1756883,1272217,CD,1147385,1254580,"[Multiple languages]"
1756884,1272217,CD,1147385,1254580,"[Multiple languages]"
1756887,1272217,CD,1147385,1254580,"[Multiple languages]"
1756889,1272217,CD,1147385,1254580,"[Multiple languages]"
1756925,1597496,CD,1264599,1499399,German
1757035,1665291,CD,973250,1571519,English
1757237,1665480,CD,1298824,1456975,"[Multiple languages]"
1757291,1665514,CD,1557919,1598393,English
1757413,1665611,"Digital Media",1535517,1571764,English
1757544,1665720,CD,1391734,1571852,German
1758005,1666104,"Digital Media",1543444,1572159,English
1758182,1666262,"Digital Media",1543561,1572278,English
1758226,1666303,CD,1343524,1572306,English
1758227,1666303,CD,1343524,1572306,English
1758228,1666303,CD,1343524,1572306,English
1759201,1666623,CD,1298824,1572527,Spanish
1759335,1666747,"Hybrid SACD",1324953,1572619,"[Multiple languages]"
1759485,1666882,"Digital Media",457548,1572715,English
1759781,1667112,"12" Vinyl",1544413,1572916,English
1761816,1668919,CD,1298824,243394,English
1762030,1669111,"Digital Media",1545732,1574608,English
1763143,1670128,CD,1549787,1575401,English
1763144,1670128,CD,1549787,1575401,English
1763145,1670128,CD,1549787,1575401,English
1763146,1670128,CD,1549787,1575401,English
1763147,1670128,CD,1549787,1575401,English
1763148,1670128,CD,1549787,1575401,English
1763149,1670128,CD,1549787,1575401,English
1763150,1670128,CD,1549787,1575401,English
1763151,1670128,CD,1549787,1575401,English
1763152,1670128,CD,1549787,1575401,English
1763328,1670290,CD,1566688,1575533,English
1763627,1670559,CD,1547451,1575732,French
1763713,1670639,CD,1298824,1575799,English
1763722,1670646,CD,2073109,1575806,English
1763743,1670665,CD,1298824,1575824,"[Multiple languages]"
1763744,1670665,CD,1298824,1575824,"[Multiple languages]"
1763749,1670670,CD,1298824,1575827,English
1763917,1670783,CD,1298824,1575886,English
1763918,1670783,CD,1298824,1575886,English
1763919,1670783,CD,1298824,1575886,English
1763920,1670783,CD,1298824,1575886,English
1763921,1670783,CD,1298824,1575886,English
1764009,1670857,CD,855665,1575967,English
1764302,1671136,CD,1549447,1576174,English
1764358,1671183,CD,1298824,1576209,English
1764456,1671262,CD,1298824,1576274,"[Multiple languages]"
